Date	Symbol	Series	Prev Close	Open	High	Low	Last	Close	VWAP	Volume	Turnover	Trades	Deliverable Volume	%Deliverble
9/1/2015	TITAN	EQ	337.8	335.75	339.3	328	335.8	334.95	333.59	423225	1.41183E+13	9754	182204	0.4305
9/2/2015	TITAN	EQ	334.95	336	336	321.1	324	323.1	324.49	909066	2.94979E+13	14904	616509	0.6782
9/3/2015	TITAN	EQ	323.1	324.85	330	323	329	327.2	326.28	351699	1.14753E+13	5545	140336	0.399
9/4/2015	TITAN	EQ	327.2	327.75	334.4	318.35	334.3	332.95	324.9	854711	2.77695E+13	13018	396678	0.4641
9/7/2015	TITAN	EQ	332.95	333	337.7	329.1	332.25	332.4	332.41	366587	1.21856E+13	6565	114693	0.3129
9/8/2015	TITAN	EQ	332.4	333.1	334.95	316.05	322.35	322	322.18	842521	2.71447E+13	21462	229840	0.2728
9/9/2015	TITAN	EQ	322	325.25	332.5	324.35	329	330.55	329.24	903800	2.97564E+13	17116	160482	0.1776
9/10/2015	TITAN	EQ	330.55	326.35	329.8	321.25	326.25	325.95	325.2	756925	2.46153E+13	9780	218888	0.2892
9/11/2015	TITAN	EQ	325.95	326.25	331	325.15	326.45	326.45	327.49	481787	1.57782E+13	6891	102478	0.2127
9/14/2015	TITAN	EQ	326.45	329.9	331	325.2	328.6	329	328.77	324466	1.06676E+13	4776	84038	0.259
9/15/2015	TITAN	EQ	329	331	331	323	326	326.35	327.82	231855	7.60067E+12	4211	59632	0.2572
9/16/2015	TITAN	EQ	326.35	330.1	331.25	326.4	328	327.75	328.59	179163	5.88704E+12	3802	56151	0.3134
9/18/2015	TITAN	EQ	327.75	326.3	329.8	319.65	321	321.9	324.12	1000353	3.24233E+13	18815	633907	0.6337
9/21/2015	TITAN	EQ	321.9	320	323.4	317.3	319	318.7	319.88	430092	1.37577E+13	8028	162625	0.3781
9/22/2015	TITAN	EQ	318.7	319.5	323.65	316.3	318.9	318.85	320.71	457865	1.4684E+13	8263	165293	0.361
9/23/2015	TITAN	EQ	318.85	317	321.5	311.2	321	319.9	316.63	635557	2.01239E+13	12942	210417	0.3311
9/24/2015	TITAN	EQ	319.9	319.45	326.9	318	324.65	324.85	323.5	1692883	5.47648E+13	13157	987367	0.5832
9/28/2015	TITAN	EQ	324.85	324.95	328.7	321.2	326	326.1	325.22	484788	1.57663E+13	6590	287129	0.5923
9/29/2015	TITAN	EQ	326.1	323.8	324.95	318.5	321.5	321.2	322.13	589238	1.89809E+13	8010	288996	0.4905
9/30/2015	TITAN	EQ	321.2	323	324.6	316.4	318	317.85	319.04	697606	2.22566E+13	12656	440302	0.6312
10/1/2015	TITAN	EQ	317.85	314	329.7	302.75	327.5	327.25	317.52	1842510	5.85039E+13	31754	390628	0.212
10/5/2015	TITAN	EQ	327.25	331.9	334.45	325.8	330.25	330.85	330	473457	1.56239E+13	8903	120619	0.2548
10/6/2015	TITAN	EQ	330.85	333.2	349.95	329.45	348.45	348.5	344.12	1592362	5.47958E+13	24397	558556	0.3508
10/7/2015	TITAN	EQ	348.5	344	347.7	342.4	345.5	345.15	345.02	398156	1.37373E+13	7457	78986	0.1984
10/8/2015	TITAN	EQ	345.15	345.05	349.1	340	340.45	341.05	343.71	353672	1.21559E+13	5844	89890	0.2542
10/9/2015	TITAN	EQ	341.05	342.75	347.25	340.35	343.9	343.2	344.05	521299	1.79353E+13	11001	60719	0.1165
10/12/2015	TITAN	EQ	343.2	340.7	349.45	340.7	341.35	342.65	345	731079	2.52224E+13	11700	81429	0.1114
10/13/2015	TITAN	EQ	342.65	342.5	346.1	342.3	343.2	343.45	343.89	222643	7.65644E+12	4152	55800	0.2506
10/14/2015	TITAN	EQ	343.45	345	351.8	341.95	347.5	348.45	348.77	775139	2.70345E+13	10029	254773	0.3287
10/15/2015	TITAN	EQ	348.45	350.2	355	343.3	353.45	352.95	350.18	830753	2.90917E+13	12745	299388	0.3604
10/16/2015	TITAN	EQ	352.95	354.65	355.8	350.8	353.95	354.2	353.79	592163	2.09502E+13	9606	229295	0.3872
10/19/2015	TITAN	EQ	354.2	346	356.75	346	351.8	350.95	352.08	535865	1.8867E+13	8261	177926	0.332
10/20/2015	TITAN	EQ	350.95	351.3	357.95	349.75	351.5	352.1	354	440519	1.55944E+13	7541	80411	0.1825
10/21/2015	TITAN	EQ	352.1	353.6	354	343.7	347.5	347.8	348.78	397954	1.38799E+13	10996	64710	0.1626
10/23/2015	TITAN	EQ	347.8	355.65	355.65	342.7	345	343.7	346.96	336286	1.16678E+13	7562	69010	0.2052
10/26/2015	TITAN	EQ	343.7	344.4	349	343.1	344.05	344.8	345.98	475118	1.64379E+13	8366	67697	0.1425
10/27/2015	TITAN	EQ	344.8	344.8	346.25	338.25	342	340.4	341.94	265056	9.06333E+12	4856	36365	0.1372
10/28/2015	TITAN	EQ	340.4	341	355.5	340.95	350.85	350.8	349.65	670732	2.34521E+13	11623	195368	0.2913
10/29/2015	TITAN	EQ	350.8	351.3	356.5	348.2	350.4	352.3	352.77	880195	3.10509E+13	15320	265770	0.3019
10/30/2015	TITAN	EQ	352.3	346	355	342.9	350	349.95	346.49	1191629	4.12889E+13	14888	615098	0.5162
11/2/2015	TITAN	EQ	349.95	335	358.9	329.35	356.65	356.6	346.98	4413018	1.53123E+14	79723	1380856	0.3129
11/3/2015	TITAN	EQ	356.6	354.9	364.5	347.6	348	348.4	353.4	1697686	5.99969E+13	30909	575303	0.3389
11/4/2015	TITAN	EQ	348.4	349.1	354.55	346.95	348.6	348	349.85	774920	2.71108E+13	11975	357439	0.4613
11/5/2015	TITAN	EQ	348	347.05	354	346	349	348.75	350.6	476785	1.67161E+13	7097	117849	0.2472
11/6/2015	TITAN	EQ	348.75	348.95	353	346.15	352.75	350.05	348.29	495582	1.72606E+13	5985	295559	0.5964
11/9/2015	TITAN	EQ	350.05	340.5	361	340.5	354.2	354.4	355.35	714356	2.53843E+13	9751	244914	0.3428
11/10/2015	TITAN	EQ	354.4	354	358	348.85	353.4	352.8	353.63	347269	1.22805E+13	5604	96553	0.278
11/11/2015	TITAN	EQ	352.8	356.9	356.9	352	354	353.2	353.44	70820	2.50308E+12	1595	33027	0.4664
11/13/2015	TITAN	EQ	353.2	351.7	359	350.2	355.8	354.65	356.07	567501	2.0207E+13	17895	308938	0.5444
11/16/2015	TITAN	EQ	354.65	351.05	362.6	351.05	359.05	359.7	359.92	655262	2.35844E+13	9797	311854	0.4759
11/17/2015	TITAN	EQ	359.7	360.2	361.25	356	359.9	358.4	358.24	506095	1.81304E+13	9068	142979	0.2825
11/18/2015	TITAN	EQ	358.4	356.2	364.8	356.2	362	360.8	360.93	409990	1.47976E+13	10626	103252	0.2518
11/19/2015	TITAN	EQ	360.8	363.7	372	358.8	372	369.9	366.6	802938	2.94355E+13	11551	329949	0.4109
11/20/2015	TITAN	EQ	369.9	372.15	374.45	366.65	371	371.7	371.1	724817	2.68977E+13	8618	302478	0.4173
11/23/2015	TITAN	EQ	371.7	371.7	382.9	370.2	380.45	380.3	377.38	869178	3.28009E+13	12163	239912	0.276
11/24/2015	TITAN	EQ	380.3	384	384.3	376.35	377.75	378.05	379.41	813490	3.08647E+13	16459	267007	0.3282
11/26/2015	TITAN	EQ	378.05	376.1	392.4	376.1	388.1	388.55	387.67	2068604	8.01934E+13	38363	993612	0.4803
11/27/2015	TITAN	EQ	388.55	389.75	389.75	378.65	380.25	379.9	381.65	638174	2.43561E+13	12250	319752	0.501
11/30/2015	TITAN	EQ	379.9	378	385.9	377.75	381.5	381.8	383.05	315528	1.20862E+13	5834	104771	0.332
12/1/2015	TITAN	EQ	381.8	382.15	382.5	376.65	378.65	377.9	378.95	400194	1.51652E+13	6939	120996	0.3023
12/2/2015	TITAN	EQ	377.9	378.05	383.95	375.35	376.65	376.7	377.93	377398	1.42631E+13	5739	122594	0.3248
12/3/2015	TITAN	EQ	376.7	373.5	379	370.05	372.1	372	373.1	411070	1.53372E+13	6904	144694	0.352
12/4/2015	TITAN	EQ	372	370.15	375.6	365.75	366.75	366.75	369.84	263031	9.72795E+12	6737	55528	0.2111
12/7/2015	TITAN	EQ	366.75	368.2	372.75	364.5	367	367.85	367.75	463510	1.70454E+13	9834	143762	0.3102
12/8/2015	TITAN	EQ	367.85	366	371.25	363.9	365.3	365.8	367.49	414619	1.52367E+13	8620	128964	0.311
12/9/2015	TITAN	EQ	365.8	365.7	368	358.7	360	359.8	360.79	419161	1.5123E+13	8805	187964	0.4484
12/10/2015	TITAN	EQ	359.8	360.9	364.25	358.15	361	362.75	361.39	236817	8.55826E+12	6109	49163	0.2076
12/11/2015	TITAN	EQ	362.75	370.85	378.35	349.7	351	352.55	363.16	3053855	1.10905E+14	57144	1518669	0.4973
12/14/2015	TITAN	EQ	352.55	348.8	358.3	348.05	353.6	353.2	353.2	1503832	5.31153E+13	15192	912528	0.6068
12/15/2015	TITAN	EQ	353.2	353.95	365.4	350	363.4	364.05	358.37	1385795	4.96628E+13	44799	762134	0.55
12/16/2015	TITAN	EQ	364.05	364.45	365.95	352.4	353.9	355.45	357.12	1158158	4.13604E+13	29247	565818	0.4885
12/17/2015	TITAN	EQ	355.45	356.15	356.85	350	352.7	353.15	352.46	1160421	4.08999E+13	20685	628064	0.5412
12/18/2015	TITAN	EQ	353.15	352.9	363	350.5	360.5	361.8	360.37	2133764	7.68934E+13	52955	1399220	0.6558
12/21/2015	TITAN	EQ	361.8	360.95	360.95	352.8	354.35	355.1	355.43	893057	3.17417E+13	21410	461589	0.5169
12/22/2015	TITAN	EQ	355.1	356	362.9	354.45	361	361.35	359.36	1122747	4.03472E+13	30706	686477	0.6114
12/23/2015	TITAN	EQ	361.35	362.2	364.4	355.75	357.45	358.2	359.67	751759	2.70383E+13	16520	448759	0.5969
12/24/2015	TITAN	EQ	358.2	360	364.7	343.2	351.8	350.65	353.59	1477723	5.22504E+13	19757	650253	0.44
12/28/2015	TITAN	EQ	350.65	350.65	353.4	349.3	350.5	350.5	350.57	647834	2.27108E+13	12460	364585	0.5628
12/29/2015	TITAN	EQ	350.5	349.5	352.5	343.8	350.35	351.3	348.68	1612905	5.62387E+13	32566	974651	0.6043
12/30/2015	TITAN	EQ	351.3	351	352.5	348.5	349.4	349.85	350.83	312305	1.09567E+13	9828	106351	0.3405
12/31/2015	TITAN	EQ	349.85	350.2	354.85	339.8	349	347.15	347.5	4706175	1.6354E+14	33237	3136604	0.6665
1/1/2016	TITAN	EQ	347.15	347.15	353.8	346.5	352.2	352.05	351.32	452823	1.59087E+13	8903	118455	0.2616
1/4/2016	TITAN	EQ	352.05	350	353.5	347.85	351.5	351.4	351.59	687951	2.41876E+13	10094	424709	0.6174
1/5/2016	TITAN	EQ	351.4	351.9	355	345.8	347.5	347.7	348.13	1494306	5.20216E+13	47746	1023570	0.685
1/6/2016	TITAN	EQ	347.7	347.7	350.9	343.2	347.6	347.85	347.28	1000140	3.47324E+13	43171	545324	0.5452
1/7/2016	TITAN	EQ	347.85	346.7	347.7	336.55	344.15	344.05	342.57	1423390	4.87611E+13	39209	919810	0.6462
1/8/2016	TITAN	EQ	344.05	347.7	350.5	338.2	349.5	348	342.63	1341603	4.59675E+13	39469	684484	0.5102
1/11/2016	TITAN	EQ	348	345	350	343.65	344.7	345.05	346.59	705294	2.44449E+13	16349	353035	0.5006
1/12/2016	TITAN	EQ	345.05	346.5	349	344.7	346.35	346.9	346.51	638269	2.21166E+13	20524	387919	0.6078
1/13/2016	TITAN	EQ	346.9	349.5	351.25	345	350	349.95	349.19	735198	2.56723E+13	12788	404568	0.5503
1/14/2016	TITAN	EQ	349.95	347	359.95	340	342	341.7	343.09	2007294	6.88687E+13	30275	1523921	0.7592
1/15/2016	TITAN	EQ	341.7	342	342.5	332.55	335	335.85	340	1570462	5.33952E+13	36218	1189240	0.7573
1/18/2016	TITAN	EQ	335.85	335	343.8	332.6	334.8	334.25	338.24	2640407	8.93099E+13	37362	1946193	0.7371
1/19/2016	TITAN	EQ	334.25	334.1	340.45	326.95	338.55	339.2	335.02	1222626	4.09606E+13	27738	776206	0.6349
1/20/2016	TITAN	EQ	339.2	335.9	343.9	333.95	343.9	340.85	339.64	1530254	5.1973E+13	30607	907411	0.593
1/21/2016	TITAN	EQ	340.85	343.9	347.6	337.2	345	343.4	342.02	1015243	3.47232E+13	34677	633545	0.624
1/22/2016	TITAN	EQ	343.4	346	349	336.8	347.4	347.6	343.68	1027422	3.53102E+13	19707	547728	0.5331
1/25/2016	TITAN	EQ	347.6	350.9	357.95	346.55	355.5	354.45	354.38	801820	2.84152E+13	13581	397588	0.4959
1/27/2016	TITAN	EQ	354.45	357.85	357.85	345	345.6	349.65	350.31	866074	3.03398E+13	19608	524516	0.6056
1/28/2016	TITAN	EQ	349.65	345.8	348.9	336.9	340	339	341.41	1060659	3.62115E+13	13077	638195	0.6017
1/29/2016	TITAN	EQ	339	347	366.7	346.45	365.4	363.7	355.45	1807418	6.4245E+13	36169	594632	0.329
2/1/2016	TITAN	EQ	363.7	364.5	366.25	357.45	359.45	359.95	361.8	659748	2.387E+13	11817	176700	0.2678
2/2/2016	TITAN	EQ	359.95	359.9	362.8	350.7	351.15	352	355.11	757686	2.6906E+13	33937	408157	0.5387
2/3/2016	TITAN	EQ	352	345	356.5	345	354.45	354.05	350.7	723244	2.53643E+13	23151	272931	0.3774
2/4/2016	TITAN	EQ	354.05	356.05	372.9	356.05	361.5	362	365.68	1519516	5.55654E+13	34049	678837	0.4467
2/5/2016	TITAN	EQ	362	363.65	372	361.1	370.1	369.55	365.08	1549307	5.65627E+13	24184	630863	0.4072
2/8/2016	TITAN	EQ	369.55	366.1	376	365	371	371.6	372.78	1047610	3.90526E+13	19197	524069	0.5003
2/9/2016	TITAN	EQ	371.6	367.5	375.6	365.5	367.05	366.85	370.71	808046	2.99547E+13	19713	263645	0.3263
2/10/2016	TITAN	EQ	366.85	365	373.8	364.05	372	370.4	370.03	2059928	7.6223E+13	24353	1593800	0.7737
2/11/2016	TITAN	EQ	370.4	369	370.3	353.95	355.45	356.35	359.61	1069363	3.84553E+13	26539	538876	0.5039
2/12/2016	TITAN	EQ	356.35	358.15	360.75	341.1	353.3	355.85	356.06	2187500	7.78885E+13	48352	1533147	0.7009
2/15/2016	TITAN	EQ	355.85	356.25	364.65	350.5	359.9	358.7	358.3	775675	2.77921E+13	20320	234769	0.3027
2/16/2016	TITAN	EQ	358.7	362.95	363.4	346.5	348.7	347.55	352.69	1720575	6.06824E+13	44668	1329460	0.7727
2/17/2016	TITAN	EQ	347.55	346.3	346.35	323.05	325.75	326.85	327.73	2744020	8.99289E+13	85721	1163770	0.4241
2/18/2016	TITAN	EQ	326.85	328.1	335.5	320.15	335	333.65	328.77	1744811	5.7364E+13	61633	705307	0.4042
2/19/2016	TITAN	EQ	333.65	333	340.8	331	334.6	334.7	335.98	807083	2.71163E+13	14753	312910	0.3877
2/22/2016	TITAN	EQ	334.7	337.7	339.4	326.3	339.1	337.9	334.51	873701	2.9226E+13	18654	357059	0.4087
2/23/2016	TITAN	EQ	337.9	338	338	326.5	333	329.45	330.68	828320	2.7391E+13	15236	224528	0.2711
2/24/2016	TITAN	EQ	329.45	331	332	324.15	326.4	326.95	328.34	668565	2.19515E+13	37538	371378	0.5555
2/25/2016	TITAN	EQ	326.95	328.1	330.75	322.7	324.7	323.75	325.16	1270824	4.13225E+13	27764	880847	0.6931
2/26/2016	TITAN	EQ	323.75	328.55	337	324.95	331	330.15	332.06	881692	2.92776E+13	19534	324457	0.368
2/29/2016	TITAN	EQ	330.15	331.75	331.75	301.7	317	316.8	316.17	1857767	5.87366E+13	27794	682775	0.3675
3/1/2016	TITAN	EQ	316.8	312.5	340	310	336.65	337.5	328.08	1388815	4.55636E+13	35223	449154	0.3234
3/2/2016	TITAN	EQ	337.5	337.5	338.45	327.5	334.3	333.9	332.64	1520145	5.05656E+13	30067	471032	0.3099
3/3/2016	TITAN	EQ	333.9	333	344.5	332.45	339.5	342.15	341.24	1501530	5.12386E+13	58953	731850	0.4874
3/4/2016	TITAN	EQ	342.15	341.9	345.4	336	336	338.45	338.87	893896	3.02919E+13	31326	481120	0.5382
3/8/2016	TITAN	EQ	338.45	338	344	336.2	341.6	341.55	340.36	2006420	6.82902E+13	51243	1433662	0.7145
3/9/2016	TITAN	EQ	341.55	341.55	341.55	337.2	339.95	339.85	339.92	914711	3.10931E+13	50893	603628	0.6599
3/10/2016	TITAN	EQ	339.85	339.7	345.5	337.8	340	339.05	341.88	3429651	1.17252E+14	35414	2939172	0.857
3/11/2016	TITAN	EQ	339.05	340.05	347.4	337	346	346	344.15	1425552	4.90605E+13	36112	966591	0.678
3/14/2016	TITAN	EQ	346	347.1	349.5	340.05	342.65	341.15	344.21	794134	2.7335E+13	39189	441137	0.5555
3/15/2016	TITAN	EQ	341.15	342.7	345	340.25	342.95	343.8	343.51	963552	3.30991E+13	39453	663863	0.689
3/16/2016	TITAN	EQ	343.8	342.9	343.6	337.05	339.5	339.65	339.17	804723	2.72941E+13	29824	467530	0.581
3/17/2016	TITAN	EQ	339.65	343.5	343.9	337.7	338.9	339.5	340.4	1527064	5.19807E+13	58795	1206616	0.7902
3/18/2016	TITAN	EQ	339.5	340.1	344.5	336.05	338.25	337.8	339.48	2523802	8.56768E+13	39171	1884423	0.7467
3/21/2016	TITAN	EQ	337.8	341	344.45	337.25	342.25	342.1	340.88	1071707	3.6532E+13	21765	582115	0.5432
3/22/2016	TITAN	EQ	342.1	341.6	361	341.6	356.25	358.6	353.5	1399074	4.94568E+13	25145	399546	0.2856
3/23/2016	TITAN	EQ	358.6	358.6	358.9	351.5	351.7	352.7	354.42	472224	1.67368E+13	9977	232360	0.4921
3/28/2016	TITAN	EQ	352.7	356.7	357	325	325.4	327.4	335.18	1417021	4.74962E+13	33458	667910	0.4713
3/29/2016	TITAN	EQ	327.4	325	331	320.3	330.45	329.75	327.31	2005734	6.56496E+13	39119	974525	0.4859
3/30/2016	TITAN	EQ	329.75	331.4	339.55	331.4	338.65	338.25	335.32	1455310	4.87998E+13	32951	1023274	0.7031
3/31/2016	TITAN	EQ	338.25	338.5	340.15	334.25	340	339.1	336.89	895578	3.01708E+13	17431	592098	0.6611
4/1/2016	TITAN	EQ	339.1	339	343	335.4	339	339.45	340.22	517494	1.76063E+13	16368	254110	0.491
4/4/2016	TITAN	EQ	339.45	338.2	345.85	336.5	345	344.55	343.7	796436	2.73733E+13	36609	503847	0.6326
4/5/2016	TITAN	EQ	344.55	343.9	348	341.3	344.15	345.6	344.68	829255	2.85824E+13	13496	518357	0.6251
4/6/2016	TITAN	EQ	345.6	346.8	350	345.15	348	348.1	348.08	1075449	3.74344E+13	34501	705989	0.6565
4/7/2016	TITAN	EQ	348.1	346	348.4	338.45	339.5	339.3	341.25	1433323	4.89116E+13	29656	901448	0.6289
4/8/2016	TITAN	EQ	339.3	339	339	333.8	337	335.85	335.52	652937	2.19074E+13	19801	334546	0.5124
4/11/2016	TITAN	EQ	335.85	336.9	347.9	336.85	344.9	344.55	344.25	676453	2.32872E+13	19577	292362	0.4322
4/12/2016	TITAN	EQ	344.55	349.65	354	346.05	350	350.4	351.22	1549878	5.44349E+13	45822	985214	0.6357
4/13/2016	TITAN	EQ	350.4	353	360.3	348.4	348.4	352.85	355.94	1722232	6.13015E+13	37527	1055882	0.6131
4/18/2016	TITAN	EQ	352.85	352.1	364.45	349.05	362.05	361.8	360.96	2020524	7.29334E+13	48395	1343632	0.665
4/20/2016	TITAN	EQ	361.8	365.8	379	363.25	374	373.8	372.55	2840312	1.05815E+14	42171	1711367	0.6025
4/21/2016	TITAN	EQ	373.8	379.95	384.6	366.75	370	369.35	376.63	1769805	6.66558E+13	31897	858839	0.4853
4/22/2016	TITAN	EQ	369.35	369	374.65	363.6	374	371.65	367.92	748456	2.75374E+13	19730	320115	0.4277
4/25/2016	TITAN	EQ	371.65	374.9	375	369.25	372.55	373.6	373.27	751650	2.80566E+13	20770	386313	0.514
4/26/2016	TITAN	EQ	373.6	372.5	373.95	366.4	370.9	371.85	370.74	993569	3.68352E+13	20002	523029	0.5264
4/27/2016	TITAN	EQ	371.85	371.7	377	367.3	370.1	371.5	372.73	648977	2.41896E+13	12429	327086	0.504
4/28/2016	TITAN	EQ	371.5	371.5	372.9	366.1	367.5	369.55	370.44	1902333	7.04694E+13	31061	1136901	0.5976
4/29/2016	TITAN	EQ	369.55	366	368.3	355	355.35	355.9	359.49	1099913	3.95409E+13	29702	420320	0.3821
5/2/2016	TITAN	EQ	355.9	357.7	368.95	355.95	367.1	367.65	365.1	966084	3.52722E+13	15360	385931	0.3995
5/3/2016	TITAN	EQ	367.65	367.1	369	357.4	359.35	360.1	362.18	963168	3.48844E+13	24848	468460	0.4864
5/4/2016	TITAN	EQ	360.1	358	364.05	357.25	360.5	360.05	361.61	1040577	3.76279E+13	35068	564020	0.542
5/5/2016	TITAN	EQ	360.05	358.7	364.5	353.2	358.4	359.2	359.31	1448922	5.20609E+13	33235	639897	0.4416
5/6/2016	TITAN	EQ	359.2	357.6	368.1	353.8	362.65	365.45	361.79	1508866	5.45891E+13	31217	477333	0.3164
5/9/2016	TITAN	EQ	365.45	354.2	369.55	354.2	365	365.5	362.69	4231513	1.53473E+14	63515	1761720	0.4163
5/10/2016	TITAN	EQ	365.5	362.7	372.65	361	371.25	371.85	370.21	1693745	6.27037E+13	29555	807526	0.4768
5/11/2016	TITAN	EQ	371.85	367.5	374.15	366.95	372	372	371.79	3445883	1.28115E+14	28974	2592634	0.7524
5/12/2016	TITAN	EQ	372	372	378.45	370.6	376.75	374	372.48	1198216	4.46313E+13	21148	691986	0.5775
5/13/2016	TITAN	EQ	374	375.1	384.85	363.65	365	364.7	371.9	2542678	9.45623E+13	47363	1430365	0.5625
5/16/2016	TITAN	EQ	364.7	366	369	363.5	365.6	364.85	366.39	2146484	7.86449E+13	66779	1517404	0.7069
5/17/2016	TITAN	EQ	364.85	367	371.4	363.25	365.5	364.75	368.42	1457307	5.36906E+13	55526	861732	0.5913
5/18/2016	TITAN	EQ	364.75	364.1	368.75	362.1	364.65	365.25	365.92	1500718	5.49141E+13	72190	981002	0.6537
5/19/2016	TITAN	EQ	365.25	365.75	368.3	362.8	364.05	363.95	364.37	1203562	4.38542E+13	42845	761905	0.633
5/20/2016	TITAN	EQ	363.95	366.95	369.45	363.8	365.25	366.05	366.45	1829681	6.70481E+13	60247	1346146	0.7357
5/23/2016	TITAN	EQ	366.05	366.4	368.85	361	362.45	362.6	365.66	791265	2.89334E+13	31414	510022	0.6446
5/24/2016	TITAN	EQ	362.6	364.9	367.5	358.7	361.05	362.6	363.93	2006771	7.30332E+13	48364	1477455	0.7362
5/25/2016	TITAN	EQ	362.6	363.15	366.4	358.65	362.55	364.55	362.68	1152110	4.17853E+13	31993	770580	0.6688
5/26/2016	TITAN	EQ	364.55	363.25	366.95	359	362	361.9	362.46	1578440	5.72129E+13	46849	1097689	0.6954
5/27/2016	TITAN	EQ	361.9	363.9	363.9	359.1	359.1	360.45	361.3	804692	2.90739E+13	20232	502348	0.6243
5/30/2016	TITAN	EQ	360.45	361.1	365.6	354.25	363.2	363.55	358.77	2101717	7.54028E+13	68244	1501084	0.7142
5/31/2016	TITAN	EQ	363.55	372.5	381.95	355.35	357.4	360.5	361.02	27065544	9.7711E+14	117359	21699114	0.8017
6/1/2016	TITAN	EQ	360.5	359	364.25	356.4	358.3	359.25	360.65	1519865	5.48139E+13	36085	883115	0.581
6/2/2016	TITAN	EQ	359.25	358.75	363	354.6	358.15	358.05	358.12	1144323	4.09799E+13	34409	678734	0.5931
6/3/2016	TITAN	EQ	358.05	359.4	361.65	353.2	353.2	355.35	358.77	1126862	4.04289E+13	29815	744995	0.6611
6/6/2016	TITAN	EQ	355.35	354.9	357.05	351.7	353	353	353.35	908115	3.20879E+13	10279	625501	0.6888
6/7/2016	TITAN	EQ	353	354.3	361.8	353.95	361.5	360.6	358.29	1181754	4.23407E+13	21816	889948	0.7531
6/8/2016	TITAN	EQ	360.6	361.75	365.5	357.5	363.9	362.05	361.22	1176799	4.25081E+13	31190	815783	0.6932
6/9/2016	TITAN	EQ	362.05	363	366.45	361.5	364.8	364.65	364.62	394763	1.43939E+13	10360	112930	0.2861
6/10/2016	TITAN	EQ	364.65	364.2	366.65	360.6	362.45	362	362.7	422023	1.53069E+13	26204	178072	0.4219
6/13/2016	TITAN	EQ	362	360	367	358.25	364.1	364.2	362.85	603739	2.19067E+13	12700	249452	0.4132
6/14/2016	TITAN	EQ	364.2	364.7	368.85	363.6	366.95	367.05	365.7	452856	1.6561E+13	15493	141054	0.3115
6/15/2016	TITAN	EQ	367.05	368.05	369.9	364.25	367	366.85	365.76	736622	2.69425E+13	9320	552906	0.7506
6/16/2016	TITAN	EQ	366.85	366	372.55	364.5	371.25	371.5	369.74	850822	3.14585E+13	37731	403124	0.4738
6/17/2016	TITAN	EQ	371.5	372.35	378	372	377.75	376.35	374	1834207	6.85991E+13	26082	1343121	0.7323
6/20/2016	TITAN	EQ	376.35	375	378.3	371.1	376.95	376.6	375.72	1358070	5.10255E+13	17493	965844	0.7112
6/21/2016	TITAN	EQ	376.6	376.9	377.4	373.2	377.4	375.45	374.78	453254	1.6987E+13	11725	191894	0.4234
6/22/2016	TITAN	EQ	375.45	375.95	380.9	375.5	379.85	379.3	379.01	887946	3.36542E+13	15141	484281	0.5454
6/23/2016	TITAN	EQ	379.3	378.8	389.7	377.55	388.85	388.15	382.41	1066962	4.08015E+13	27572	573468	0.5375
6/24/2016	TITAN	EQ	388.15	382	400.5	378.05	390	390.45	390.66	2567589	1.00306E+14	36139	927533	0.3612
6/27/2016	TITAN	EQ	390.45	392	395.8	388.45	389.65	391.5	392.03	963785	3.77829E+13	28187	492037	0.5105
6/28/2016	TITAN	EQ	391.5	395	396	388.1	390.1	389.9	390.16	451122	1.7601E+13	9537	190077	0.4213
6/29/2016	TITAN	EQ	389.9	389	398	387.7	395.05	396.5	392.45	972222	3.81545E+13	18755	489419	0.5034
6/30/2016	TITAN	EQ	396.5	398	410.15	396	407.4	406.25	404.25	3607558	1.45836E+14	30879	2366733	0.656
7/1/2016	TITAN	EQ	406.25	413.8	413.8	404.15	404.35	405.85	408.21	881009	3.59636E+13	15024	332354	0.3772
7/4/2016	TITAN	EQ	405.85	408	409.9	404.3	404.5	405.25	406.5	359798	1.46258E+13	7877	164763	0.4579
7/5/2016	TITAN	EQ	405.25	398	407	398	400.3	401.9	403.43	608931	2.45661E+13	18804	322204	0.5291
7/7/2016	TITAN	EQ	401.9	402.9	404.7	401.2	403.15	402.85	403.14	442528	1.78401E+13	19242	267144	0.6037
7/8/2016	TITAN	EQ	402.85	402.1	405.9	397.75	401.7	401.45	400.19	332694	1.33142E+13	5446	152643	0.4588
7/11/2016	TITAN	EQ	401.45	405.2	407	401.6	404	402.65	402.74	896345	3.60994E+13	5799	735921	0.821
7/12/2016	TITAN	EQ	402.65	404.15	408.45	398	404.55	406.05	406.15	602537	2.4472E+13	11267	373145	0.6193
7/13/2016	TITAN	EQ	406.05	406.15	407.4	401	404.85	404.8	404.8	996482	4.03372E+13	14175	765404	0.7681
7/14/2016	TITAN	EQ	404.8	408	416.8	406.3	416.5	414.9	413.01	1007303	4.1603E+13	19853	378209	0.3755
7/15/2016	TITAN	EQ	414.9	426.5	435	415.05	420	417.75	426.87	2849329	1.2163E+14	50062	975701	0.3424
7/18/2016	TITAN	EQ	417.75	422	422	391.5	413	413.8	413.63	613955	2.53951E+13	11263	209335	0.341
7/19/2016	TITAN	EQ	413.8	413.9	415.35	409.5	414	413.25	412.74	614051	2.53442E+13	25964	345451	0.5626
